,best_match_score,ID,client,Record,ipAddress,hostname,alias_list,address_list,content-length,url,User-Agent,HTTPMethods,HTTPVersion,datetime
281652,0.077040958,3820,89.235.80.145,674833,89.235.80.2,89.235.80.145,[Errno 1] Unknown host,,133,"https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/filter/b2,p3?amp_js_v=0.1&usqp=mq331AQECAEoAQ",Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:10:30+0330]
81081,0.077025892,1142,31.56.86.92,38453,31.56.99.92,31-56-86-92.shatel.ir,['31.56.86.92'],,3975,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:06:27:40+0330]
6568,0.077019367,90,83.122.52.227,183987,83.122.52.167,83.122.52.227,[Errno 1] Unknown host,,4484,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:55:38+0330]
378642,0.076998081,5154,79.127.72.200,1019367,79.127.94.72,79.127.72.200,[Errno 1] Unknown host,,3766,https://torob.com/p/81d5a1c3-9a9e-478f-aaa7-bcba2f0b3285/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:20:00+0330]
381954,0.076975137,5190,86.55.78.187,775348,86.55.241.78,86.55.78.187,[Errno 1] Unknown host,,4528,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:47:05+0330]
133139,0.076932828,1820,188.229.115.113,372817,188.229.115.126,mx02-113.whiteinbox.net,['188.229.115.113'],,18075,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/browse/walker/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:18:08+0330]
215275,0.076848917,2923,83.122.156.82,1015908,83.122.82.218,83.122.156.82,[Errno 1] Unknown host,,4588,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:18:26+0330]
228079,0.076844291,3080,192.15.23.161,194287,192.15.119.23,192.15.23.161,[Errno 1] Unknown host,,0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:00:25+0330]
113834,0.076821045,1579,204.18.227.199,753330,204.18.199.38,204.18.227.199,[Errno 1] Unknown host,,18167,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:39:39+0330]
344926,0.076809131,4669,37.148.84.113,769878,37.148.127.84,37-148-84-113.shatel.ir,['37.148.84.113'],,3975,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:45:28+0330]
397163,0.076804092,5385,192.15.4.150,603952,192.15.4.195,192.15.4.150,[Errno 1] Unknown host,,17947,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:44:16+0330]
84254,0.076801935,1186,31.214.230.164,244269,31.214.230.160,31.214.230.164,[Errno 1] Unknown host,,17005,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:24:20+0330]
78388,0.076740123,1106,31.57.146.86,829145,31.57.146.196,31-57-146-86.shatel.ir,['31.57.146.86'],,5969,https://torob.com/p/765d352c-03a3-438d-87ae-62154f5fd73e/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:06:44+0330]
140334,0.076735153,1930,86.55.163.181,878781,86.55.39.163,86.55.163.181,[Errno 1] Unknown host,,3975,-,torob/5 CFNetwork/976 Darwin/18.2.0,GET ,HTTP/1.1,[22/Jan/2019:13:25:51+0330]
11019,0.076708981,157,93.110.255.166,565050,93.110.248.166,93.110.255.166,[Errno 1] Unknown host,,31077,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:30:12+0330]
246266,0.076650277,3325,51.38.83.240,305853,83.120.38.240,240.ip-51-38-83.eu,['51.38.83.240'],,3975,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:51:13+0330]
283509,0.076630151,3838,2.179.33.115,792086,2.179.33.40,2.179.33.115,[Errno 1] Unknown host,,133,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/browse/microwave-oven/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:53:27+0330]
95957,0.076608402,1347,83.120.100.179,726361,83.120.199.179,83.120.100.179,[Errno 1] Unknown host,,178,http://www.khanesazan.com/materialsaprices/hygienic/24-bathroom.html,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:30:20+0330]
282742,0.076600707,3832,37.137.43.12,734950,37.137.10.12,37.137.43.12,[Errno 1] Unknown host,,3997,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:33:21+0330]
304857,0.076577452,4124,31.29.61.19,87576,31.29.61.196,31.29.61.19.dynamic-pppoe.dt.ipv4.wtnet.de,['31.29.61.19'],,5852,https://torob.com/p/77492212-688f-4702-9b22-249709affc11/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:51:04+0330]
144587,0.076469379,1980,83.121.9.204,764447,83.121.204.158,83.121.9.204,[Errno 1] Unknown host,,5969,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:43:14+0330]
246993,0.076465486,3332,86.107.80.235,258463,86.107.80.42,86.107.80.235,[Errno 1] Unknown host,,3818,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:30:53+0330]
323196,0.076440235,4373,85.15.42.25,1014683,85.15.42.104,85-15-42-25.shatel.ir,['85.15.42.25'],,33833,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:18:03+0330]
111011,0.07642759,1544,83.121.88.205,115586,83.121.205.158,83.121.88.205,[Errno 1] Unknown host,,3859,-,Dalvik/1.6.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:12:37+0330]
63959,0.076403054,894,83.122.174.41,108959,83.122.174.30,83.122.174.41,[Errno 1] Unknown host,,10371,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:08:03+0330]
232336,0.076384322,3142,37.27.222.144,27782,37.27.144.72,37.27.222.144,[Errno 1] Unknown host,,133,"https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/filter/b143,p49?amp_js_v=0.1&usqp=mq331AQECAEoAQ",Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:05:48:23+0330]
336480,0.076372541,4543,204.18.1.110,448705,204.18.201.110,204.18.1.110,[Errno 1] Unknown host,,2489,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:46:38+0330]
155327,0.076363531,2105,91.251.239.38,549322,91.251.38.163,91.251.239.38,[Errno 1] Unknown host,,38434,http://www.asire20.ir/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:24:08+0330]
58986,0.076308872,832,37.254.88.76,715949,37.254.160.76,37.254.88.76,[Errno 1] Unknown host,,133,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/article/17/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:26:28+0330]
285776,0.076297341,3875,37.156.212.233,222797,37.156.54.233,37.156.212.233,[Errno 1] Unknown host,,5514,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:13:24+0330]
156446,0.076284027,2115,83.122.123.181,769337,83.123.163.122,83.122.123.181,[Errno 1] Unknown host,,5603,https://torob.com/browse/222/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:45:14+0330]
244558,0.076236329,3306,2.180.178.14,86907,2.180.131.14,2.180.178.14,[Errno 1] Unknown host,,0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:50:21+0330]
96330,0.076233555,1352,2.180.239.82,198825,2.180.30.82,2.180.239.82,[Errno 1] Unknown host,,19656,https://www.google.com/search?client=ms-android-samsung&source=android-browser-type&hl=fa-FA&q=,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:02:37+0330]
142413,0.076214824,1958,5.215.32.149,347128,5.218.149.215,5.215.32.149,[Errno 1] Unknown host,,19781,https://www-zanbil-ir.cdn.ampproject.org/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:08:19+0330]
314050,0.076158433,4251,188.229.73.226,68529,188.229.73.233,188.229.73.226,[Errno 1] Unknown host,,3975,-,torob/5 CFNetwork/897.15 Darwin/17.5.0,GET ,HTTP/1.1,[22/Jan/2019:07:31:08+0330]
336430,0.076141002,4542,93.118.170.147,906312,93.118.165.170,93.118.170.147,[Errno 1] Unknown host,,36376,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:36:45+0330]
235720,0.07611754,3175,69.194.110.19,892501,69.194.110.209,69.194.110.19,[Errno 1] Unknown host,,17433,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:31:31+0330]
206583,0.076096414,2795,77.104.78.66,321851,77.104.78.140,77.104.78.66,[Errno 1] Unknown host,,3294,https://torob.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:57:09+0330]
137995,0.075997781,1900,192.15.113.204,798890,192.15.213.113,192.15.113.204,[Errno 1] Unknown host,,5852,https://torob.com/search/?query=J6+plus,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:56:07+0330]
242659,0.075992058,3277,204.18.55.83,372121,204.18.90.55,204.18.55.83,[Errno 1] Unknown host,,4167,-,Dalvik/1.6.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:17:53+0330]
145581,0.075949182,1994,178.128.206.149,362560,178.252.149.206,178.128.206.149,[Errno 1] Unknown host,,31829,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:13:59+0330]
365583,0.075894727,4961,109.125.165.36,63370,109.125.165.136,109.125.165.36,[Errno 1] Unknown host,,2290,https://torob.com/browse/213/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:25:00+0330]
15156,0.075843667,224,37.129.120.158,567726,37.129.127.120,37.129.120.158,[Errno 1] Unknown host,,19076,https://www-zanbil-ir.cdn.ampproject.org/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:31:16+0330]
16434,0.075828725,254,188.136.216.145,91857,188.136.216.213,188.136.216.145,[Errno 1] Unknown host,,0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:53:53+0330]
220114,0.075760407,2987,2.190.150.239,1047550,5.239.190.2,2.190.150.239,[Errno 1] Unknown host,,6746,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:31:15+0330]
372943,0.0757583,5074,79.127.84.116,665929,79.127.84.209,79.127.84.116,[Errno 1] Unknown host,,42960,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:07:03+0330]
31992,0.07572856,464,192.15.4.225,141026,192.15.102.225,192.15.4.225,[Errno 1] Unknown host,,17170,android-app://com.google.android.googlequicksearchbox,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:30:34+0330]
415851,0.075696674,5630,93.114.26.43,654880,93.114.26.98,93.114.26.43,[Errno 1] Unknown host,,4167,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:03:07+0330]
412560,0.075634819,5593,83.121.69.150,131438,83.121.69.211,83.121.69.150,[Errno 1] Unknown host,,3975,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:23:59+0330]
217657,0.075630082,2957,178.209.51.252,1043174,46.209.252.178,252.51.209.178.in-addr.arpa,['178.209.51.252'],,570,https://torob.com/browse/94/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:29:23+0330]
423227,0.075500316,5743,2.181.73.98,356625,2.181.73.119,2.181.73.98,[Errno 1] Unknown host,,3836,https://torob.com/p/3efc7896-0222-402b-971b-729ceae7ab7e/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:11:42+0330]
338029,0.075489842,4554,10.30.1.207,59429,10.30.1.179,10.30.1.207,[Errno 1] Unknown host,,4672,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:19:39+0330]
403324,0.075484741,5453,192.15.102.109,319421,192.15.83.109,192.15.102.109,[Errno 1] Unknown host,,19251,http://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:56:06+0330]
402572,0.075483861,5444,145.239.252.240,745273,145.239.6.240,ns3100137.ip-145-239-252.eu,['145.239.252.240'],,19354,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:37:05+0330]
397537,0.075479216,5392,173.249.3.254,290823,173.249.42.254,srv.albufeira-srv.com,['254.3.249.173.in-addr.arpa'],['173.249.3.254'],3859,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:45:25+0330]
283651,0.075468057,3840,178.131.192.26,662413,178.131.243.192,178.131.192.26,[Errno 1] Unknown host,,133,"https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/filter/b509,p13400?amp_js_v=a2&amp_gsa=1&usqp=mq331AQCCAE",Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:05:40+0330]
99174,0.07538741,1384,83.122.153.174,108959,83.122.174.30,83.122.153.174,[Errno 1] Unknown host,,10371,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:08:03+0330]
389780,0.075355349,5295,217.24.154.221,1004746,217.24.154.121,217.24.154.221,[Errno 1] Unknown host,,4909,https://torob.com/p/80aaefc8-9ff5-4432-a3b5-35ec68e2a559/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:13:37+0330]
273435,0.075346736,3701,46.51.6.36,496573,46.51.6.73,46.51.6.36,[Errno 1] Unknown host,,6406,-,com.google.GoogleMobile/65.0.0 iPhone/12.0 hw/iPhone9_2,GET ,HTTP/1.1,[22/Jan/2019:11:05:00+0330]
231495,0.075336348,3125,192.119.164.107,221773,192.119.12.107,192.119.164.107,[Errno 1] Unknown host,,33571,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:13:02+0330]
424305,0.075326816,5757,31.58.166.139,107132,31.58.166.176,31-58-166-139.shatel.ir,['31.58.166.139'],,133,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/article/626/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:06:43+0330]
71391,0.075296852,990,37.129.127.162,97856,37.32.127.129,37.129.127.162,[Errno 1] Unknown host,,3294,https://torob.com/special-offers,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:00:04+0330]
227075,0.075253676,3067,83.122.103.120,65960,83.122.120.209,83.122.103.120,[Errno 1] Unknown host,,133,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/filter/b256?amp_js_v=0.1&usqp=mq331AQECAEoAQ,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:28:11+0330]
81214,0.075217792,1146,204.18.171.8,1028769,204.18.50.8,204.18.171.8,[Errno 1] Unknown host,,18816,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:23:20+0330]
138031,0.075200073,1902,37.27.36.89,131218,37.27.102.36,37.27.36.89,[Errno 1] Unknown host,,21712,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/filter/b400?amp_js_v=a2&amp_gsa=1&usqp=mq331AQCCAE,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:23:51+0330]
133814,0.075189367,1827,204.18.124.142,635616,204.18.124.39,204.18.124.142,[Errno 1] Unknown host,,12088,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:54:37+0330]
349812,0.075158904,4734,109.238.187.56,168933,109.238.187.100,109.238.187.56.adsl-customer.khalijfarsonline.net,['109.238.187.56'],,3997,https://torob.com/browse/208/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:47:39+0330]
14941,0.075116662,215,192.15.77.29,229485,192.15.194.77,192.15.77.29,[Errno 1] Unknown host,,18660,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:17:04+0330]
32611,0.07511088,477,37.27.169.160,1042862,37.27.169.43,37.27.169.160,[Errno 1] Unknown host,,4328,https://torob.com/browse/186/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:28:47+0330]
400254,0.075108907,5422,89.165.39.142,230600,89.199.39.142,adsl-89-165-39-142.sabanet.ir,['89.165.39.142'],,133,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/product/5334/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:17:32+0330]
85016,0.07507021,1199,37.255.211.157,156249,37.255.208.157,37.255.211.157,[Errno 1] Unknown host,,41947,https://emalls.ir/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:40:06+0330]
301643,0.075065439,4091,83.121.188.39,270128,83.121.188.241,83.121.188.39,[Errno 1] Unknown host,,57037,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:37:04+0330]
36430,0.074966236,545,89.198.72.222,242766,89.198.218.72,89.198.72.222,[Errno 1] Unknown host,,133,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/browse/chopper/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:23:53+0330]
365059,0.074906594,4951,192.15.108.136,191404,192.15.136.207,192.15.108.136,[Errno 1] Unknown host,,8126,https://torob.com/browse/401/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:59:05+0330]
327590,0.074904175,4440,37.254.224.121,916448,37.254.229.224,37.254.224.121,[Errno 1] Unknown host,,3975,-,Dalvik/1.6.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:40:43+0330]
78058,0.074879172,1099,185.205.204.122,1004605,5.121.204.205,185.205.204.122,[Errno 1] Unknown host,,133,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/product/26689/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:13:34+0330]
104622,0.074877618,1472,83.121.218.167,581622,83.121.9.167,83.121.218.167,[Errno 1] Unknown host,,5969,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:36:55+0330]
385185,0.074819529,5234,46.248.48.165,177471,46.248.48.236,46.248.48.165,[Errno 1] Unknown host,,22600,https://www.google.ca/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:52:02+0330]
138684,0.074817113,1908,78.129.204.115,601301,78.129.204.100,78.129.204.115,[Errno 1] Unknown host,,0,https://www.zanbil.ir/search/mg470/p0,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:43:27+0330]
384830,0.07479526,5228,83.120.64.88,196073,83.120.123.64,83.120.64.88,[Errno 1] Unknown host,,3710,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:01:14+0330]
202934,0.074792731,2744,93.114.25.23,956333,93.114.25.184,93.114.25.23,[Errno 1] Unknown host,,3431,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:55:26+0330]
430923,0.074780933,5832,83.120.87.174,400035,83.120.169.87,83.120.87.174,[Errno 1] Unknown host,,18585,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:28:08+0330]
431339,0.074775498,5838,91.251.215.42,771143,91.99.251.42,91.251.215.42,[Errno 1] Unknown host,,33803,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:45:58+0330]
394223,0.07472607,5345,172.80.206.154,639585,172.80.243.154,172.80.206.154,[Errno 1] Unknown host,,4975,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:56:01+0330]
415325,0.074720803,5625,37.129.114.94,650355,37.129.10.114,37.129.114.94,[Errno 1] Unknown host,,3975,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:00:59+0330]
387889,0.074706465,5263,204.18.137.70,689065,204.18.174.137,204.18.137.70,[Errno 1] Unknown host,,3975,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:15:27+0330]
98193,0.074678727,1374,58.11.4.158,342992,158.58.124.4,ppp-58-11-4-158.revip2.asianet.co.th,['58.11.4.158'],,19586,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:06:41+0330]
424304,0.074662799,5756,89.34.62.145,456639,89.34.32.62,89.34.62.145,[Errno 1] Unknown host,,4753,https://torob.com/browse/218/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:50:16+0330]
69529,0.074660889,967,83.122.101.177,508998,83.122.93.101,83.122.101.177,[Errno 1] Unknown host,,3975,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:09:35+0330]
429677,0.074610284,5817,46.41.214.48,300618,46.41.244.48,46.41.214.48,[Errno 1] Unknown host,,5852,https://torob.com/p/1e48bca8-c2da-4ecc-9358-7a73305e512d/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:49:08+0330]
307301,0.074526452,4157,5.125.84.66,96252,5.125.55.84,5.125.84.66,[Errno 1] Unknown host,,3975,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:57:51+0330]
260292,0.074425093,3522,217.219.25.244,291305,217.219.25.241,217.219.25.244,[Errno 1] Unknown host,,31213,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:45:40+0330]
148404,0.07436348,2027,83.120.80.117,90182,83.120.80.115,83.120.80.117,[Errno 1] Unknown host,,24561,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:52:54+0330]
242608,0.074362168,3275,83.122.57.137,912703,83.122.57.49,83.122.57.137,[Errno 1] Unknown host,,3975,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:39:04+0330]
137894,0.074333824,1899,80.191.145.13,916187,80.191.19.145,80.191.145.13,[Errno 1] Unknown host,,4227,-,torob/5 CFNetwork/974.2.1 Darwin/18.0.0,GET ,HTTP/1.1,[22/Jan/2019:13:40:39+0330]
387838,0.07431839,5261,83.120.12.68,551859,83.120.95.68,83.120.12.68,[Errno 1] Unknown host,,5852,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:25:02+0330]
30944,0.074301042,450,83.121.50.106,599085,83.121.40.50,83.121.50.106,[Errno 1] Unknown host,,178,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:42:29+0330]
228437,0.074270139,3087,113.203.109.75,344339,113.203.8.109,113.203.109.75,[Errno 1] Unknown host,,5969,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:07:16+0330]
167237,0.074230065,2261,83.120.250.162,1019071,83.120.176.162,83.120.250.162,[Errno 1] Unknown host,,23905,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:19:53+0330]
280369,0.07417548,3807,5.219.237.242,912444,5.237.242.2,5.219.237.242,[Errno 1] Unknown host,,3975,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:38:58+0330]
407875,0.074166056,5526,83.121.59.225,773512,83.121.157.225,83.121.59.225,[Errno 1] Unknown host,,8126,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:46:38+0330]
406038,0.074164844,5483,46.51.101.93,24107,46.51.80.93,46.51.101.93,[Errno 1] Unknown host,,133,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/filter/b67?amp_js_v=0.1&usqp=mq331AQECAEoAQ,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:05:34:30+0330]
202789,0.074139486,2742,83.120.238.36,934264,83.120.255.238,83.120.238.36,[Errno 1] Unknown host,,4328,https://torob.com/p/776aa26b-d523-4f36-b48d-fa49f06f54da/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:47:20+0330]
84435,0.074132096,1190,37.156.56.49,289240,37.156.56.74,37.156.56.49,[Errno 1] Unknown host,,0,android-app://com.google.android.googlequicksearchbox/https/www.google.com,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:44:48+0330]
231035,0.074127497,3120,46.51.68.74,56080,46.51.74.40,46.51.68.74,[Errno 1] Unknown host,,133,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/article/616/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:11:35+0330]
258689,0.074124062,3504,83.120.183.167,578764,83.120.148.167,83.120.183.167,[Errno 1] Unknown host,,21987,"https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/filter/b2,p65?amp_js_v=0.1&usqp=mq331AQECAEoAQ",Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:35:31+0330]
123461,0.074106761,1704,95.64.48.44,177093,95.64.44.148,95.64.48.44,[Errno 1] Unknown host,,41211,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:51:51+0330]
334657,0.074100339,4523,46.182.33.252,458261,46.182.33.192,46.182.33.252,[Errno 1] Unknown host,,6620,https://torob.com/search/?query=,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:50:53+0330]
142572,0.074076611,1960,5.198.173.93,918519,5.198.173.37,5.198.173.93,[Errno 1] Unknown host,,133,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/product/33792/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:41:31+0330]
341287,0.074064837,4610,5.216.202.59,829403,5.216.59.151,5.216.202.59,[Errno 1] Unknown host,,3975,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:06:53+0330]
151613,0.074059813,2059,204.18.69.233,930460,204.18.233.56,204.18.69.233,[Errno 1] Unknown host,,19134,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/browse/air-conditioner-split/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:45:52+0330]
140283,0.07404577,1927,157.97.123.45,318208,157.97.123.222,157.97.123.45,[Errno 1] Unknown host,,3294,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:55:26+0330]
255385,0.074011303,3450,5.200.118.45,195375,5.200.118.66,5.200.118.45,[Errno 1] Unknown host,,3975,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:00:52+0330]
28051,0.073991073,411,89.199.128.150,402509,89.199.85.150,89.199.128.150,[Errno 1] Unknown host,,3975,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:29:00+0330]
257841,0.073990739,3490,178.238.192.124,691813,178.238.192.104,178.238.192.124,[Errno 1] Unknown host,,4120,https://www.zanbil.ir/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:16:51+0330]
76445,0.073981708,1078,89.36.62.176,442061,89.36.62.47,89.36.62.176,[Errno 1] Unknown host,,22024,"https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/filter/b2,p6?amp_js_v=0.1&usqp=mq331AQECAEoAQ",Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:44:09+0330]
